361, Gyroscope, 356033.2366, 0.306759, 0.013366, -0.087063
362, Accelerometer, 356033.2366, -0.038748, 0.015965, -0.006173
363, Gravity, 356033.2366, -0.006082, -0.978414, 0.206567
364, Motion, 356033.2366
365, Frame, 356033.2779, 35
366, Gyroscope, 356033.2994, 0.205601, -0.030561, 0.024742
367, Accelerometer, 356033.2994, -0.037041, 0.024979, 0.026429
368, Gravity, 356033.2994, -0.004768, -0.975052, 0.221923
369, Motion, 356033.2994
370, Gyroscope, 356033.3622, 0.286993, 0.107732, -0.092652
371, Accelerometer, 356033.3622, 0.035741, 0.005523, -0.035480
372, Gravity, 356033.3622, -0.000005, -0.971587, 0.236682
373, Motion, 356033.3622
374, Gyroscope, 356033.4250, 0.071932, -0.227181, 0.091862
375, Accelerometer, 356033.4250, -0.024388, 0.004441, 0.059150
376, Gravity, 356033.4250, -0.000133, -0.968644, 0.248452
377, Motion, 356033.4250
378, Frame, 356033.4113, 36
379, Gyroscope, 356033.4877, -0.038765, 0.006349, -0.064529
380, Accelerometer, 356033.4877, 0.034685, 0.000034, 0.015396
381, Gravity, 356033.4877, 0.002806, -0.968509, 0.248963
382, Motion, 356033.4877
383, Gyroscope, 356033.5505, -0.038374, 0.052462, -0.000505
384, Accelerometer, 356033.5505, -0.005350, 0.001225, 0.028605
385, Gravity, 356033.5505, 0.002847, -0.969120, 0.246572
386, Motion, 356033.5505
387, Frame, 356033.5447, 37
388, Gyroscope, 356033.6133, -0.018434, -0.035162, 0.046231
389, Accelerometer, 356033.6133, 0.001968, -0.002994, 0.005368
390, Gravity, 356033.6133, 0.002991, -0.969723, 0.244189
391, Motion, 356033.6133
392, Gyroscope, 356033.6761, 0.062786, 0.015360, -0.040369
393, Accelerometer, 356033.6761, 0.017408, -0.009301, -0.027843
394, Gravity, 356033.6761, 0.004366, -0.969596, 0.244671
395, Motion, 356033.6761
396, Frame, 356033.6781, 38
397, Gyroscope, 356033.7388, 0.036873, -0.009734, -0.011072
398, Accelerometer, 356033.7388, -0.016702, 0.008670, 0.012553
399, Gravity, 356033.7388, 0.003900, -0.968676, 0.248296
400, Motion, 356033.7388
401, Gyroscope, 356033.8016, 0.005221, 0.014018, -0.012364
402, Accelerometer, 356033.8016, 0.024999, -0.007670, 0.018433
403, Gravity, 356033.8016, 0.007120, -0.968526, 0.248810
404, Motion, 356033.8016
405, Frame, 356033.8449, 39
406, Gyroscope, 356033.8644, 0.021924, 0.040346, 0.014022
407, Accelerometer, 356033.8644, -0.020892, 0.010138, 0.007988
408, Gravity, 356033.8644, 0.005679, -0.968192, 0.250144
409, Motion, 356033.8644
410, Gyroscope, 356033.9272, -0.000675, -0.027662, 0.021575
411, Accelerometer, 356033.9272, -0.005903, 0.011762, 0.013646
412, Gravity, 356033.9272, 0.004683, -0.967526, 0.252726
413, Motion, 356033.9272
414, Gyroscope, 356033.9899, -0.005578, -0.019363, -0.035359
415, Accelerometer, 356033.9899, 0.009057, -0.005975, -0.000350
416, Gravity, 356033.9899, 0.004737, -0.967413, 0.253158
417, Motion, 356033.9899
418, Frame, 356033.9783, 40
419, Gyroscope, 356034.0527, 0.012390, 0.020173, 0.003364
420, Accelerometer, 356034.0527, -0.001862, 0.000771, 0.015058
421, Gravity, 356034.0527, 0.006592, -0.967370, 0.253283
422, Motion, 356034.0527
423, Frame, 356034.0783, 41
424, Gyroscope, 356034.1155, -0.090626, -0.183804, 0.070136
425, Accelerometer, 356034.1155, 0.002072, -0.000096, -0.008534
426, Gravity, 356034.1155, 0.007617, -0.967708, 0.251957
427, Motion, 356034.1155
428, Gyroscope, 356034.1783, -0.161634, -0.274820, 0.084056
429, Accelerometer, 356034.1783, 0.002265, -0.004432, 0.018799
430, Gravity, 356034.1783, 0.006891, -0.968911, 0.247314
431, Motion, 356034.1783
432, Frame, 356034.2117, 42
433, Gyroscope, 356034.2411, -0.090900, -0.247783, 0.054255
434, Accelerometer, 356034.2411, -0.025008, 0.012651, -0.012859
435, Gravity, 356034.2411, 0.004546, -0.971407, 0.237377
436, Motion, 356034.2411
437, Heading, 356034.2973, 39.9947, 63.5257
438, Gyroscope, 356034.3038, -0.069382, -0.470466, 0.011809
439, Accelerometer, 356034.3038, 0.012709, -0.006674, -0.004725
440, Gravity, 356034.3038, 0.009691, -0.972040, 0.234614
441, Motion, 356034.3038
442, Heading, 356034.3749, 40.9947, 64.5257
443, Frame, 356034.3452, 43
444, Gyroscope, 356034.3666, -0.012404, -0.356675, 0.010097
445, Accelerometer, 356034.3666, -0.062796, 0.020969, -0.019326
446, Gravity, 356034.3666, 0.011710, -0.973332, 0.229104
447, Motion, 356034.3666
448, Heading, 356034.4525, 41.9947, 65.5257
449, Gyroscope, 356034.4294, 0.018187, -0.404798, 0.033474
450, Accelerometer, 356034.4294, 0.080395, -0.028039, 0.007428
451, Gravity, 356034.4294, 0.020511, -0.972602, 0.231570
452, Motion, 356034.4294
453, Heading, 356034.4782, 42.9947, 66.5257
454, Heading, 356034.5036, 43.9947, 67.5257
455, Gyroscope, 356034.4922, 0.023413, -0.259659, 0.042929
456, Accelerometer, 356034.4922, -0.025788, 0.005585, 0.007604
457, Gravity, 356034.4922, 0.019944, -0.972565, 0.231776
458, Motion, 356034.4922
459, Frame, 356034.4786, 44
460, Heading, 356034.5814, 44.9947, 68.5257
461, Gyroscope, 356034.5549, -0.006900, -0.242430, 0.121890
462, Accelerometer, 356034.5549, 0.033524, -0.002015, 0.014297
463, Gravity, 356034.5549, 0.019516, -0.972426, 0.232392
464, Motion, 356034.5549
465, Heading, 356034.6069, 45.9947, 69.5257
466, Heading, 356034.6326, 46.9947, 70.5257
467, Gyroscope, 356034.6177, -0.056636, -0.283582, 0.105186
468, Accelerometer, 356034.6177, -0.004279, 0.001060, -0.005062
469, Gravity, 356034.6177, 0.016105, -0.973351, 0.228756
470, Motion, 356034.6177
471, Heading, 356034.6834, 47.9947, 71.5257
472, Frame, 356034.6120, 45
473, Gyroscope, 356034.6805, 0.034350, -0.212838, 0.088744
474, Accelerometer, 356034.6805, 0.021787, -0.009042, -0.009107
475, Gravity, 356034.6805, 0.012469, -0.973472, 0.228468
476, Motion, 356034.6805
477, Heading, 356034.7612, 48.9947, 72.5257
478, Gyroscope, 356034.7433, -0.086050, -0.328103, 0.162582
479, Accelerometer, 356034.7433, 0.001829, -0.006433, 0.041269
480, Gravity, 356034.7433, 0.009340, -0.973379, 0.229010
481, Motion, 356034.7433
482, Frame, 356034.7787, 46
483, Heading, 356034.8393, 49.9947, 73.5257
484, Gyroscope, 356034.8061, 0.028350, -0.192121, 0.008998
485, Accelerometer, 356034.8061, -0.019909, 0.003045, -0.037057
486, Gravity, 356034.8061, 0.007107, -0.974206, 0.225549
487, Motion, 356034.8061
488, Gyroscope, 356034.8688, -0.063718, -0.279686, 0.066591
489, Accelerometer, 356034.8688, 0.015328, -0.007990, 0.032069
490, Gravity, 356034.8688, 0.009589, -0.974203, 0.225469
491, Motion, 356034.8688
492, Heading, 356034.9156, 50.9947, 74.5257
493, Frame, 356034.9121, 47
494, Gyroscope, 356034.9316, 0.055777, -0.084200, -0.004618
495, Accelerometer, 356034.9316, -0.052354, 0.027740, -0.016290
496, Gravity, 356034.9316, 0.007402, -0.974517, 0.224191
497, Motion, 356034.9316
498, Heading, 356034.9926, 51.9947, 75.5257
